pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Winnipeg Monarchs,1,0,3,MJHL,3,1933-34,18,2
10,Winnipeg Monarchs,1,0,4,MJHL,4,1934-35,19,3
14,Winnipeg Monarchs,2,0,7,M-Cup,9,1934-35,19,5
8,Providence Reds,0,0,0,Can-Am,7,1935-36,20,0
2,Seattle Seahawks,1,0,1,PCHL,4,1937-38,22,0
8,Calgary RCAF Mustangs,4,0,6,ASHL,8,1942-43,27,2
8,Buffalo Bisons,2,0,2,AHL,12,1945-46,30,0
4,Buffalo Bisons,0,0,0,AHL,4,1946-47,31,0
2,Buffalo Bisons,2,0,2,AHL,6,1947-48,32,0
0,Buffalo Bisons,0,0,0,AHL,5,1949-50,34,0
