pim,team,assists,plus_minus,points,league,games_played,year,age,goals
18,Winnipeg Monarchs,2,0,5,MJHL,14,1933-34,18,3
16,Winnipeg Monarchs,1,0,7,MJHL,10,1934-35,19,6
0,Winnipeg Monarchs,1,0,1,MJHL,2,1935-36,20,0
5,Providence Reds,1,0,1,Can-Am,42,1935-36,20,0
61,New Haven Eagles,3,0,6,IAHL,46,1936-37,21,3
38,Seattle Seahawks,12,0,24,PCHL,41,1937-38,22,12
5,Winnipeg RCAF,1,0,1,MHL-Sr.,2,1942-43,27,0
32,Calgary RCAF Mustangs,4,0,5,ASHL,16,1942-43,27,1
22,Ottawa Commandos,4,0,4,QSHL,8,1943-44,28,0
22,Buffalo Bisons,10,0,11,AHL,36,1945-46,30,1
34,Buffalo Bisons,14,0,16,AHL,62,1946-47,31,2
28,Buffalo Bisons,17,0,17,AHL,51,1947-48,32,0
34,Houston Huskies,18,0,24,USHL,64,1948-49,33,6
31,Buffalo Bisons,7,0,10,AHL,66,1949-50,34,3
16,Kansas City Royals,13,0,17,USHL,52,1950-51,35,4
12,Halifax St. Mary\'s,1,0,1,MMHL,5,1951-52,36,0
