year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1985-86,16,43,66,50,0,Minor-ON,48,Oakville Oaks,93
1986-87,17,6,15,7,0,ON-Jr.B,3,Guelph Jr. B\'s,13
1986-87,17,6,8,15,0,OHL,62,Guelph Platers,21
1987-88,18,20,18,41,0,OHL,58,Guelph Platers,61
1988-89,19,46,38,65,0,OHL,66,Guelph Platers,111
1989-90,20,44,32,35,0,IHL,77,Flint Spirits,79
1990-91,21,25,50,58,0,AHL,80,Binghamton Rangers,83
1991-92,22,19,42,53,0,AHL,61,Binghamton Rangers,72
1996-97,27,4,16,2,0,WC-A,11,Canada,6
1997-98,28,1,8,0,0,Olympics,6,Canada,1
1997-98,28,0,4,2,0,WC-A,5,Canada,2
2003-04,34,0,2,1,-2,AHL,4,Providence Bruins,1
2004-05,35,10,91,24,0,Swiss-2,40,EHC Basel,34
2005-06,36,1,26,2,0,Swiss,12,EHC Basel,3
