year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1974-75,17,18,0,11,0,Swe-Jr.,14,Djurgardens IF Stockholm Jr.,29
1974-75,17,0,2,0,0,Sweden,1,Djurgardens IF Stockholm,0
1975-76,18,3,0,4,0,Sweden,12,Djurgardens IF Stockholm,7
1976-77,19,24,0,34,0,Sweden-2,40,Djurgardens IF Stockholm,58
1977-78,20,12,22,16,0,Sweden,36,Djurgardens IF Stockholm,28
1978-79,21,14,34,19,0,Sweden,36,Djurgardens IF Stockholm,33
1978-79,21,1,2,3,0,WEC-A,8,Sweden,4
1979-80,22,0,2,0,0,DN-Cup,3,Djurgardens IF Stockholm,0
1979-80,22,11,66,15,0,Sweden,30,Djurgardens IF Stockholm,26
1979-80,22,3,0,1,0,Nat-Tm,11,Sweden,4
1980-81,23,12,55,13,0,Sweden,36,Djurgardens IF Stockholm,25
1980-81,23,1,0,1,0,Nat-Tm,6,Sweden,2
1981-82,24,4,8,10,0,AHL,16,Springfield Indians,14
1982-83,25,15,43,40,0,CHL,65,Tulsa Oilers,55
1983-84,26,12,38,13,0,Sweden,28,Sodertalje SK,25
1984-85,27,6,30,7,0,Sweden,20,Sodertalje SK,13
1985-86,28,12,37,18,0,Sweden,31,Sodertalje SK,30
