league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
WHA,70,0,24,86,18,0,,PHR,[],2.3,2,16,15,2,0,1974-75,,0,69,0,0
WHA,6,0,25,7,0,0,,HSA,[],0.0,0,0,-2,0,0,1975-76,,0,2,0,0
