year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1987-88,19,0,8,4,0,Sweden-2,7,IK VIK Hockey Vasteras,4
1988-89,20,0,2,1,0,Sweden-Q,5,Vasteras IK,1
1989-90,21,0,2,0,0,Sweden,2,Vasteras IK,0
1990-91,22,0,8,1,0,Sweden,4,Vasteras IK,1
1992-93,24,0,0,0,0,Sweden,2,Vasteras IK,0
1993-94,25,0,6,1,0,Sweden,4,Vasteras IK,1
1994-95,26,2,2,0,0,Sweden,4,Vasteras IK,2
1997-98,29,3,32,4,0,Swiss,14,HC Ambri-Piotta,7
1998-99,30,4,18,9,0,Swiss,15,HC Ambri-Piotta,13
1999-00,31,1,8,3,0,Swiss,7,HC Ambri-Piotta,4
1999-00,31,2,4,1,0,Con-Cup,3,HC Ambri-Piotta,3
2000-01,32,0,8,4,0,Swiss,5,HC Ambri-Piotta,4
2001-02,33,1,8,0,0,Sweden,5,Djurgardens IF Stockholm,1
