year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2005-06,21,3,10,2,0,Swiss,10,SC Rapperswil-Jona Lakers,5
2006-07,22,4,6,2,0,Swiss,7,SC Rapperswil-Jona Lakers,6
2007-08,23,1,2,0,0,AHL,4,Manchester Monarchs,1
2008-09,24,1,0,4,0,Swiss,7,HC Lugano,5
2009-10,25,1,2,0,0,Swiss,4,HC Lugano,1
2010-11,26,2,0,1,0,Swiss,4,HC Lugano,3
2011-12,27,3,6,2,0,Swiss,6,HC Lugano,5
