pim,team,assists,plus_minus,points,league,games_played,year,age,goals
24,Waterloo Black Hawks,65,0,103,USHL,48,1984-85,18,38
18,Michigan Tech Huskies,21,0,33,WCHA,40,1985-86,19,12
12,Michigan Tech Huskies,19,0,35,WCHA,40,1986-87,20,16
20,Michigan Tech Huskies,26,0,44,WCHA,41,1987-88,21,18
16,Michigan Tech Huskies,28,0,47,WCHA,42,1988-89,22,19
0,Adirondack Red Wings,1,0,1,AHL,5,1988-89,22,0
4,Adirondack Red Wings,4,0,15,AHL,16,1989-90,23,11
2,Hampton Roads Admirals,7,0,14,ECHL,5,1989-90,23,7
12,Adirondack Red Wings,38,0,82,AHL,73,1990-91,24,44
32,Brynas IF Gavle,15,0,40,Sweden,40,1991-92,25,25
0,United States,0,0,1,WC-A,6,1991-92,25,1
20,Brynas IF Gavle,11,0,32,Sweden,40,1992-93,26,21
0,SC Rapperswil-Jona,24,0,48,Swiss-2,36,1993-94,27,24
18,SC Rapperswil-Jona,15,0,27,Swiss,33,1994-95,28,12
18,TuS Geretsried,37,0,63,German-2,31,1995-96,29,26
0,Kaufbeurer Adler,1,0,1,Germany,1,1995-96,29,0
6,HC La Chaux-de-Fonds,4,0,5,Swiss-2,5,1995-96,29,1
0,Houston Aeros,0,0,0,IHL,3,1995-96,29,0
26,HIFK Helsinki,9,0,23,Finland,50,1996-97,30,14
20,Star Bulls Rosenheim,14,0,24,Germany,34,1997-98,31,10
4,SC Rapperswil-Jona,3,0,5,Swiss,9,1997-98,31,2
30,Brynas IF Gavle,12,0,52,Sweden,50,1998-99,32,40
0,United States,0,0,3,WC-A,6,1998-99,32,3
55,Brynas IF Gavle,37,0,52,Sweden,50,1999-00,33,15
2,Brynas IF Gavle,2,0,2,EuroHL,6,1999-00,33,0
30,Brynas IF Gavle,17,0,38,Sweden,50,2000-01,34,21
24,Brynas IF Gavle,15,0,29,Sweden,50,2001-02,35,14
6,Tappara Tampere,13,0,24,Finland,45,2002-03,36,11
