assists,year,games_played,points,goals,team,age,pim,plus_minus,league
0,2004-05,7,0,0,Sault Ste. Marie Greyhounds,18,2,-3,OHL
3,2005-06,4,5,2,Sault Ste. Marie Greyhounds,19,10,-3,OHL
5,2006-07,13,7,2,Sault Ste. Marie Greyhounds,20,18,-8,OHL
4,2007-08,11,6,2,Laredo Bucks,21,21,0,CHL
2,2008-09,12,6,4,Worcester Sharks,22,13,7,AHL
2,2009-10,11,4,2,Worcester Sharks,23,32,1,AHL
