assists,year,games_played,points,goals,team,age,pim,plus_minus,league
6,2003-04,55,9,3,Sault Ste. Marie Greyhounds,17,41,-5,OHL
17,2004-05,68,34,17,Sault Ste. Marie Greyhounds,18,49,6,OHL
16,2005-06,6,28,12,Sault Ste. Marie Greyhounds,19,78,2,OHL
26,2006-07,65,42,16,Sault Ste. Marie Greyhounds,20,96,11,OHL
37,2007-08,64,59,22,Laredo Bucks,21,112,0,CHL
0,2008-09,5,2,2,Phoenix RoadRunners,22,6,-4,ECHL
14,2008-09,74,22,8,Worcester Sharks,22,99,4,AHL
27,2009-10,80,46,19,Worcester Sharks,23,126,29,AHL
17,2010-11,58,29,12,Worcester Sharks,24,69,14,AHL
