assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
74,3,22,29,20:13,7.4,1.3,11,1658,39,C,8.7,35,BOS,/players/s/savarma01.html,0,96,10,-19,Marc Savard,10.0,2007,96,1,82,221
48,6,22,21,20:49,4.9,0.9,8,1603,24,C,5.8,22,BOS,/players/b/bergepa01.html,2,26,14,-28,Patrice Bergeron,9.8,2007,70,0,77,224
17,4,28,34,18:45,4.4,0.9,16,1106,6,RW,5.3,11,BOS,/players/m/murragl01.html,0,44,12,-12,Glen Murray,13.9,2007,45,0,59,201
17,1,27,28,18:36,3.3,0.8,15,1413,8,LW,4.1,9,BOS,/players/s/sturmma01.html,0,46,10,-24,Marco Sturm,12.1,2007,44,2,76,224
32,3,11,29,27:58,3.0,3.5,2,2237,17,D,6.5,14,BOS,/players/c/charazd01.html,1,100,9,-21,Zdeno Chara,5.4,2007,43,0,80,204
21,1,13,24,16:04,2.0,0.6,11,996,7,C,2.5,13,BOS,/players/b/boyesbr01.html,1,25,1,-17,Brad Boyes,9.4,2007,34,1,62,139
18,0,11,19,14:04,1.3,0.7,10,984,4,RW,2.0,14,BOS,/players/k/kesseph01.html,0,12,1,-12,Phil Kessel,6.5,2007,29,0,70,170
16,0,11,31,19:34,0.8,0.9,6,1076,7,LW,1.7,9,BOS,/players/a/axelspj01.html,0,52,3,-10,P.J. Axelsson,13.6,2007,27,2,55,81
11,2,11,24,14:59,2.1,0.7,8,464,2,RW,2.8,9,BOS,/players/b/bochebr01.html,0,14,3,3,Brandon Bochenski,15.3,2007,22,0,31,72
15,0,3,27,21:53,0.7,1.2,3,1291,11,D,1.9,4,BOS,/players/m/marapa01.html,0,95,0,-22,Paul Mara,5.0,2007,18,0,59,60
10,2,7,27,22:55,1.2,0.8,6,1100,1,D,2.0,8,BOS,/players/s/stuarbr02.html,1,26,1,-22,Brad Stuart,9.5,2007,17,0,48,74
11,0,6,32,14:09,-0.8,0.8,6,1076,0,RW,0.1,9,BOS,/players/d/donovsh01.html,2,56,0,-13,Shean Donovan,5.6,2007,17,0,76,108
12,0,5,32,12:00,-0.4,0.8,4,936,1,RW,0.3,11,BOS,/players/m/mowerma01.html,0,26,0,-10,Mark Mowers,8.3,2007,17,1,78,60
8,1,7,30,15:05,0.0,0.4,4,769,1,C,0.4,7,BOS,/players/p/primewa01.html,0,75,2,-15,Wayne Primeau,9.7,2007,15,1,51,72
5,1,9,29,12:31,0.1,0.4,7,801,1,RW,0.4,4,BOS,/players/t/tenkrpe01.html,0,34,2,-16,Petr Tenkrat,11.0,2007,14,0,64,82
8,1,5,23,8:35,0.4,0.3,4,515,0,RW,0.7,8,BOS,/players/c/chistst01.html,0,36,1,-8,Stanislav Chistov,10.2,2007,13,0,60,49
10,0,0,25,19:40,-0.7,2.2,0,1495,1,D,1.5,9,BOS,/players/a/alberan01.html,0,124,0,-15,Andrew Alberts,0.0,2007,10,0,76,41
7,0,1,36,13:04,0.2,0.4,1,641,0,D,0.6,6,BOS,/players/y/yorkja01.html,1,32,0,-14,Jason York,3.7,2007,8,0,49,27
1,0,4,19,11:16,0.6,0.1,3,101,0,RW,0.8,1,BOS,/players/k/kaluspe01.html,0,6,1,0,Petr Kalus,50.0,2007,5,0,9,8
1,1,2,23,10:42,0.0,0.6,2,428,0,D,0.6,1,BOS,/players/j/jurcimi01.html,0,20,0,-5,Milan Jurcina,6.9,2007,3,0,40,29
2,0,1,27,22:22,-0.3,1.2,1,581,0,D,0.9,2,BOS,/players/f/ferenan01.html,0,31,0,-2,Andrew Ference,3.4,2007,3,0,26,29
2,0,1,34,21:36,-0.1,0.4,1,432,0,D,0.3,2,BOS,/players/w/wardaa01.html,0,18,0,-8,Aaron Ward,5.9,2007,3,0,20,17
2,0,1,23,17:20,0.0,0.6,1,347,0,D,0.6,2,BOS,/players/w/widemde01.html,0,27,0,-3,Dennis Wideman,3.6,2007,3,0,20,28
3,0,0,28,13:02,-0.2,0.8,0,404,0,D,0.7,2,BOS,/players/a/allenbo01.html,1,10,0,-1,Bobby Allen,0.0,2007,3,0,31,14
1,0,1,24,18:51,-0.2,0.0,0,189,0,RW,-0.2,1,BOS,/players/k/kobasch01.html,0,25,1,-6,Chuck Kobasew,4.2,2007,2,0,10,24
2,0,0,28,7:04,-0.7,0.1,0,325,0,RW,-0.7,2,BOS,/players/h/hoggaje01.html,0,33,0,-8,Jeff Hoggan,0.0,2007,2,0,46,53
2,0,0,20,14:55,0.0,-0.1,0,179,0,D,-0.1,2,BOS,/players/l/lashoma01.html,0,12,0,-6,Matt Lashoff,0.0,2007,2,0,12,8
2,0,0,24,7:28,-0.2,0.1,0,157,0,C,-0.2,2,BOS,/players/s/stastya01.html,0,19,0,-3,Yan Stastny,0.0,2007,2,0,21,7
0,0,1,29,4:25,0.2,0.0,1,31,0,D,0.2,0,BOS,/players/b/brookwa01.html,0,15,0,-1,Wade Brookbank,100.0,2007,1,0,7,1
1,0,0,32,9:57,-0.1,0.2,0,169,0,D,0.1,1,BOS,/players/d/dempsna01.html,0,6,0,-2,Nathan Dempsey,0.0,2007,1,0,17,4
1,0,0,27,8:14,-0.7,-0.1,0,263,0,C,-0.7,1,BOS,/players/r/reichje01.html,0,63,0,-10,Jeremy Reich,0.0,2007,1,0,32,27
1,0,0,22,10:23,-0.1,0.9,0,156,0,D,0.8,1,BOS,/players/s/stuarma01.html,0,14,0,7,Mark Stuart,0.0,2007,1,0,15,4
0,0,0,25,29:38,0.0,0.0,0,59,0,G,0.2,0,BOS,/players/f/finlebr01.html,0,0,0,0,Brian Finley,,2007,0,0,2,0
0,0,0,20,4:24,-0.1,-0.1,0,26,0,C,-0.2,0,BOS,/players/k/krejcda01.html,0,2,0,-3,David Krejci,0.0,2007,0,0,6,2
0,0,0,26,51:11,0.0,0.0,0,358,0,G,1.5,0,BOS,/players/m/macdojo01.html,0,0,0,0,Joey MacDonald,,2007,0,0,7,0
0,0,0,26,20:41,0.0,0.0,0,41,0,G,-0.1,0,BOS,/players/s/sauveph01.html,0,0,0,0,Philippe Sauve,,2007,0,0,2,0
0,0,0,20,14:41,0.0,-0.1,0,15,0,D,-0.1,0,BOS,/players/s/sigaljo02.html,0,4,0,-2,Jonathan Sigalet,0.0,2007,0,0,1,1
0,0,0,32,54:50,0.0,0.0,0,3619,0,G,12.0,0,BOS,/players/t/thomati01.html,0,6,0,0,Tim Thomas,,2007,0,0,66,0
0,0,0,22,4:46,-0.1,0.0,0,19,0,C,0.0,0,BOS,/players/t/thompna01.html,0,0,0,0,Nate Thompson,0.0,2007,0,0,4,5
0,0,0,22,49:39,0.0,0.0,0,894,0,G,1.4,0,BOS,/players/t/toivoha01.html,0,2,0,0,Hannu Toivonen,,2007,0,0,18,0
0,0,0,22,6:11,-0.1,0.0,0,25,0,C,0.0,0,BOS,/players/w/waltebe01.html,0,0,0,0,Ben Walter,,2007,0,0,4,0
