assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
67,16,66,29,,14.3,2.4,36,,24,C,16.7,41,BOS,/players/e/esposph01.html,2,76,28,55,Phil Esposito,15.5,1972,133,2,76,426
80,4,37,23,,12.0,8.3,22,,25,D,20.3,50,BOS,/players/o/orrbo01.html,5,106,11,86,Bobby Orr,10.5,1972,117,4,76,353
51,7,32,36,,6.8,1.1,19,,32,LW,7.9,19,BOS,/players/b/bucykjo01.html,0,4,13,16,John Bucyk,18.4,1972,83,0,78,174
56,4,23,27,,5.7,1.2,17,,21,C,6.9,35,BOS,/players/s/stanffr01.html,0,12,5,20,Fred Stanfield,13.7,1972,79,1,78,168
47,3,22,34,,4.8,1.2,12,,21,RW,6.0,26,BOS,/players/m/mckenjo01.html,0,126,10,19,John McKenzie,16.5,1972,69,0,77,133
33,2,25,25,,4.0,1.4,18,,0,C,5.4,28,BOS,/players/s/sandede01.html,5,108,0,25,Derek Sanderson,12.6,1972,58,7,78,198
28,4,28,27,,4.2,1.3,22,,5,C/RW,5.5,23,BOS,/players/w/waltomi01.html,0,45,6,23,Mike Walton,11.9,1972,56,0,76,236
40,2,16,27,,3.8,1.8,15,,5,RW,5.6,34,BOS,/players/h/hodgeke01.html,1,81,0,41,Ken Hodge,11.4,1972,56,1,60,140
29,3,23,26,,3.5,1.9,22,,2,LW,5.4,27,BOS,/players/c/cashmwa01.html,0,103,1,42,Wayne Cashman,15.3,1972,52,0,74,150
26,5,18,31,,2.2,1.5,16,,0,RW,3.7,20,BOS,/players/w/westfed01.html,6,19,0,29,Ed Westfall,14.6,1972,44,2,77,123
22,1,8,30,,1.7,4.9,7,,1,D,6.6,21,BOS,/players/s/smithda01.html,0,132,0,34,Dallas Smith,7.2,1972,30,1,78,111
13,0,9,23,,-0.4,0.9,9,,0,LW,0.5,13,BOS,/players/b/bailega01.html,0,64,0,11,Ace Bailey,14.1,1972,22,0,73,64
13,2,7,21,,0.0,0.6,7,,0,RW,0.6,13,BOS,/players/l/leachre01.html,0,12,0,5,Reggie Leach,10.6,1972,20,0,56,66
16,0,1,31,,0.4,2.5,1,,0,D,2.9,16,BOS,/players/g/greente01.html,0,21,0,10,Ted Green,2.4,1972,17,0,54,41
12,0,2,23,,0.1,5.6,2,,0,D,5.7,12,BOS,/players/s/smithri01.html,0,46,0,53,Rick Smith,2.5,1972,14,0,61,81
4,1,6,24,,-0.6,0.3,6,,0,LW,-0.2,4,BOS,/players/m/marcodo01.html,0,12,0,0,Don Marcotte,11.8,1972,10,0,47,51
6,0,4,26,,0.9,0.7,4,,1,D,1.6,5,BOS,/players/v/vadnaca01.html,0,37,0,2,Carol Vadnais,10.8,1972,10,0,16,37
8,0,1,28,,0.2,2.5,1,,0,D,2.6,8,BOS,/players/a/awreydo01.html,0,52,0,20,Don Awrey,1.9,1972,9,0,34,53
4,0,0,36,,0.0,0.0,0,,0,G,7.2,0,BOS,/players/j/johnsed01.html,0,0,0,0,Eddie Johnston,,1972,4,0,38,0
2,0,0,22,,-0.3,0.1,0,,0,C,-0.1,2,BOS,/players/b/boldiiv01.html,0,6,0,2,Ivan Boldirev,0.0,1972,2,0,11,2
2,0,0,31,,0.0,0.0,0,,0,G,8.5,0,BOS,/players/c/cheevge01.html,0,25,0,0,Gerry Cheevers,,1972,2,0,41,0
0,0,1,20,,0.1,0.1,1,,0,RW,0.2,0,BOS,/players/o/oreilte01.html,0,0,0,3,Terry O'Reilly,50.0,1972,1,0,1,2
0,0,1,29,,0.0,0.1,1,,0,RW,0.1,0,BOS,/players/r/roberdo01.html,0,0,0,1,Doug Roberts,33.3,1972,1,0,3,3
1,0,0,33,,-0.4,1.1,0,,0,D,0.7,1,BOS,/players/r/ravlima01.html,0,2,0,4,Matt Ravlich,0.0,1972,1,0,25,13
0,0,0,24,,0.0,0.0,0,,0,D,0.0,0,BOS,/players/b/beverni01.html,0,0,0,0,Nick Beverley,,1972,0,0,1,0
0,0,0,20,,0.0,0.1,0,,0,D,0.1,0,BOS,/players/j/jonesro01.html,0,0,0,1,Ron Jones,0.0,1972,0,0,1,3
0,0,0,29,,-0.1,0.0,0,,0,C,-0.1,0,BOS,/players/p/peterga01.html,0,2,0,0,Garry Peters,0.0,1972,0,0,2,1
0,0,0,21,,-0.2,0.5,0,,0,D,0.3,0,BOS,/players/s/stewabo01.html,0,15,0,3,Bob Stewart,,1972,0,0,8,0
