pim,team,assists,plus_minus,points,league,games_played,year,age,goals
32,Sorel Eperviers,26,0,51,QMJHL,50,1976-77,16,25
107,Verdun Eperviers,73,0,135,QMJHL,71,1977-78,17,62
84,Verdun Eperviers,69,0,149,QMJHL,70,1978-79,18,80
66,2 Teams,89,0,180,QMJHL,63,1979-80,19,91
28,Verdun/Sorel Blackhawks,29,0,70,QMJHL,21,1979-80,19,41
38,Sherbrooke Castors,60,0,110,QMJHL,42,1979-80,19,50
99,New Brunswick Hawks,46,0,89,AHL,79,1980-81,20,43
36,Cincinnati Tigers,17,0,32,CHL,31,1981-82,21,15
40,St. Catharines Saints,26,0,57,AHL,49,1982-83,22,31
63,St. Catharines Saints,47,0,94,AHL,80,1983-84,23,47
26,Nova Scotia Oilers,26,0,49,AHL,48,1984-85,24,23
