average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,7,0,0,NHL,21,5,14,1,3,1,0,0,1,1980-81,PIT,1,6,[],33.3,,8
,7,1,0,NHL,22,6,63,-11,37,1,0,0,0,1981-82,PIT,1,6,[],2.7,,60
,8,0,0,NHL,23,5,66,-30,66,3,0,0,0,1982-83,PIT,3,5,[],4.5,,67
,13,0,0,NHL,24,8,66,-28,62,3,0,1,1,1983-84,TOT,3,10,[],4.8,,75
,1,0,0,NHL,24,1,8,-4,5,0,0,0,0,1983-84,PIT,0,1,[],0.0,,4
,12,0,0,NHL,24,7,58,-24,57,3,0,1,1,1983-84,LAK,3,9,[],5.3,,71
