assists,team,goals,year,games_played,points,pim,age,plus_minus,league
1,Toronto Marlboros,4,1932-33,9,5,4,15,0,OHA-Jr.
7,Toronto Native Sons,11,1933-34,12,18,7,16,0,OHA-Jr.
1,West Toronto Nationals,3,1934-35,12,4,14,17,0,OHA-Jr.
6,West Toronto Nationals,11,1935-36,9,17,16,18,0,OHA-Jr.
1,Toronto Goodyears,16,1935-36,13,17,4,18,0,OHA-Sr.
3,Toronto Goodyears,5,1936-37,8,8,16,19,0,OHA-Sr.
15,Toronto Goodyears,21,1937-38,16,36,6,20,0,OHA-Sr.
0,Syracuse Stars,0,1937-38,1,0,0,20,0,IAHL
14,Syracuse Stars,12,1938-39,46,26,26,21,0,IAHL
3,Pittsburgh Hornets,3,1939-40,4,6,0,22,0,IAHL
0,Pittsburgh Hornets,2,1940-41,2,2,0,23,0,AHL
19,2 Teams,23,1941-42,30,42,12,24,0,AHL
3,Springfield Indians,3,1941-42,7,6,2,24,0,AHL
16,Pittsburgh Hornets,20,1941-42,23,36,10,24,0,AHL
12,Toronto Research Colonels,22,1942-43,12,34,4,25,0,TMHL
4,Toronto People\'s Credit,5,1942-43,5,9,8,25,0,TIHL
10,Toronto RCAF,6,1943-44,15,16,12,26,0,OHA-Sr.
5,Toronto Staffords,9,1943-44,6,14,4,26,0,TMHL
25,Toronto Barkers,37,1946-47,26,62,6,29,0,TIHL
17,Toronto Barkers,23,1947-48,26,40,10,30,0,TIHL
4,Toronto Barkers,1,1948-49,6,5,6,31,0,TIHL
