average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,49,0,0,NHL,24,20,112,-25,121,4,8,0,17,1988-89,PIT,12,37,[],9.9,,79
,92,4,0,NHL,25,39,138,-13,197,23,9,1,20,1989-90,PIT,32,60,[],16.2,,72
,110,3,0,NHL,26,42,101,-6,205,25,14,0,29,1990-91,TOT,39,71,"[{'link': '/awards/voting-1991.html#AS', 'name': 'AS-7'}, {'link': '/awards/voting-1991.html#byng', 'name': 'Byng-13'}]",19.0,,78
,94,2,0,NHL,26,38,83,0,171,21,10,0,25,1990-91,PIT,31,63,"[{'link': '/awards/voting-1991.html#AS', 'name': 'AS-7'}, {'link': '/awards/voting-1991.html#byng', 'name': 'Byng-13'}]",18.1,,65
,16,1,0,NHL,26,4,18,-6,34,4,4,0,4,1990-91,HAR,8,8,"[{'link': '/awards/voting-1991.html#AS', 'name': 'AS-7'}, {'link': '/awards/voting-1991.html#byng', 'name': 'Byng-13'}]",23.5,,13
,77,4,0,NHL,27,25,141,-28,172,16,10,0,26,1991-92,HAR,26,51,[],15.1,,77
,50,1,0,NHL,28,15,111,-23,124,5,13,0,17,1992-93,TOT,18,32,[],14.5,,66
,9,0,0,NHL,28,3,58,-15,38,2,3,0,1,1992-93,HAR,5,4,[],13.2,,19
,41,1,0,NHL,28,12,53,-8,86,3,10,0,16,1992-93,TOR,13,28,[],15.1,,47
,30,4,0,NHL,29,13,67,-2,80,11,2,0,4,1993-94,TOR,13,17,[],16.3,,53
,37,1,0,NHL,30,17,66,-4,88,11,2,0,7,1994-95,PIT,13,24,[],14.8,,46
,50,3,0,NHL,31,22,65,1,152,8,8,0,12,1995-96,TBL,16,34,[],10.5,,76
,55,2,0,NHL,32,19,95,-14,116,13,5,0,18,1996-97,TBL,18,37,[],15.5,,70
12:42,0,0,0,NHL,34,0,2,-2,3,0,0,0,0,1998-99,TBL,0,0,"[{'link': '/awards/masterton.html#1999', 'name': None}]",0.0,51,4
