pim,team,assists,plus_minus,points,league,games_played,year,age,goals
34,Cambridge Shamrocks,49,0,94,ON-Jr.B,42,1981-82,17,45
52,Cambridge Winterhawks,56,0,98,ON-Jr.A,45,1982-83,18,42
2,St. Thomas Pests,1,0,7,ON-Jr.B,8,1982-83,18,6
28,Boston University Terriers,33,0,56,ECAC,40,1983-84,19,23
46,Boston University Terriers,32,0,59,H-East,41,1984-85,20,27
54,Boston University Terriers,49,0,74,H-East,43,1985-86,21,25
35,Boston University Terriers,29,0,52,H-East,36,1986-87,22,23
113,Flint Spirits,109,0,157,IHL,81,1987-88,23,48
0,Canada,3,0,4,WEC-A,10,1989-90,25,1
0,Cleveland Lumberjacks,7,0,9,IHL,6,1998-99,34,2
