league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
WHA,71,0,20,105,46,0,,HSA,[],9.5,7,36,30,10,0,1974-75,,3,134,0,0
WHA,65,2,21,105,49,0,,HSA,[],13.3,11,35,18,14,0,1975-76,,3,100,0,0
WHA,80,5,22,162,84,0,,HSA,[],14.8,17,60,31,24,0,1976-77,,7,146,0,0
WHA,78,0,23,144,72,0,,HSA,[],10.4,11,57,13,15,1,1977-78,,3,170,0,0
WHA,75,0,24,138,86,0,,WNJ,[],14.5,13,66,13,20,1,1978-79,,6,211,0,0
NHL,74,3,25,90,70,15,,CBH,[],16.7,8,55,7,15,1,1979-80,,6,252,1,39
NHL,72,2,26,88,59,13,,CBH,[],9.1,6,51,-19,8,0,1980-81,,2,225,1,37
NHL,60,0,27,69,37,6,,CBH,[],10.1,5,30,-13,7,0,1981-82,,2,120,0,24
NHL,76,2,28,75,46,2,,TOT,[],18.7,9,32,-16,14,1,1982-83,,4,139,2,28
NHL,5,0,28,4,2,0,,CBH,[],0.0,0,2,0,0,0,1982-83,,0,12,0,2
NHL,71,2,28,71,44,2,,LAK,[],19.7,9,30,-16,14,1,1982-83,,4,127,2,26
NHL,77,1,29,51,32,1,,LAK,[],13.7,5,25,-24,7,2,1983-84,,0,89,0,24
NHL,78,2,30,74,49,1,,LAK,[],21.6,14,33,2,16,0,1984-85,,2,144,1,31
NHL,73,7,31,91,63,12,,PIT,"[{'link': '/awards/voting-1986.html#AS', 'name': 'AS-10'}, {'link': '/awards/voting-1986.html#byng', 'name': 'Byng-10'}, {'link': '/awards/voting-1986.html#selke', 'name': 'Selke-14'}]",28.6,15,37,10,26,0,1985-86,,11,162,0,25
NHL,70,2,32,71,51,17,,PIT,[],19.7,9,37,8,14,0,1986-87,,5,145,0,20
NHL,47,0,33,33,17,1,,MNS,[],15.2,3,12,-15,5,0,1987-88,,2,76,2,9
NHL,3,0,34,2,2,0,,MNS,[],50.0,1,1,1,1,0,1988-89,,0,2,0,1
