year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1997-98,15,0,0,0,0,Russia-3,4,Metallurg Novokuznetsk 2,0
1998-99,16,15,20,8,0,Russia-4,27,Avangard-VDV Omsk,23
1999-00,17,13,62,9,0,Russia-3,14,Avangard-VDV Omsk,22
1999-00,17,3,45,3,0,Russia,18,Avangard Omsk,6
1999-00,17,1,6,1,0,Nat-Tm,4,Russia,2
1999-00,17,3,8,5,10,WJ18-A,6,Russia,8
2000-01,18,8,115,6,0,Russia,39,Avangard Omsk,14
2000-01,18,0,58,1,2,WJC-A,6,Russia,1
2000-01,18,3,41,1,0,Nat-Tm,7,Russia,4
2001-02,19,1,2,0,0,Russia-3,2,CSKA Moscow 2,1
2001-02,19,0,2,1,0,Russia,2,Avangard Omsk,1
2001-02,19,2,43,1,3,WJC-A,5,Russia,3
2002-03,20,4,17,5,4,AHL,11,Springfield Falcons,9
2003-04,21,9,79,9,5,AHL,30,Hamilton Bulldogs,18
2004-05,22,19,200,23,-9,AHL,69,Syracuse Crunch,42
2005-06,23,3,142,6,0,Russia,32,Avangard Omsk,9
2007-08,25,10,140,11,0,Russia,54,Avangard Omsk,21
2008-09,26,8,86,8,0,KHL,32,Avangard Omsk Region,16
2009-10,27,7,95,16,0,KHL,44,Avangard Omsk Region,23
2010-11,28,9,44,10,0,KHL,39,Salavat Yulayev Ufa,19
2011-12,29,10,40,9,0,KHL,42,Salavat Yulayev Ufa,19
2011-12,29,0,4,0,0,WC-A,10,Russia,0
2012-13,30,7,41,3,0,KHL,27,Salavat Yulayev Ufa,10
2012-13,30,1,4,2,2,WC-A,5,Russia,3
