year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1998-99,16,0,0,0,0,Russia,1,Avangard Omsk,0
1999-00,17,1,16,0,0,Russia,6,Avangard Omsk,1
2000-01,18,2,34,1,0,Russia,14,Avangard Omsk,3
2005-06,23,4,10,1,0,Russia,13,Avangard Omsk,5
2007-08,25,0,10,3,0,Russia,4,Avangard Omsk,3
2008-09,26,1,41,0,0,KHL,6,Avangard Omsk Region,1
2009-10,27,1,4,0,0,KHL,3,Avangard Omsk Region,1
2010-11,28,5,20,3,0,KHL,20,Salavat Yulayev Ufa,8
2011-12,29,1,29,2,0,KHL,6,Salavat Yulayev Ufa,3
2012-13,30,3,10,2,0,KHL,14,Salavat Yulayev Ufa,5
