even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
0,0,PHI,0,7,22,0,,NHL,0,5,,1983-84,3,0.0,,0,0,-2
0,3,PHI,0,0,23,0,,NHL,0,7,,1984-85,4,0.0,,0,3,0
