assists,year,games_played,points,goals,team,age,pim,plus_minus,league
6,1942-43,11,14,8,St. Michael\'s Majors,18,10,0,OHA-Jr.
14,1943-44,15,25,11,St. Michael\'s Majors,19,20,0,OHA-Jr.
26,1944-45,31,46,20,2 Teams,20,29,0,QSHL
18,1944-45,24,34,16,Ottawa Commandos,20,20,0,QSHL
8,1944-45,7,12,4,Ottawa Navy,20,9,0,QSHL
19,1945-46,33,36,17,Hull Volants,21,0,0,QSHL
5,1946-47,17,12,7,Ottawa Senators,22,4,0,QSHL
3,1946-47,1,4,1,Ottawa Senators,22,0,0,OCHL
12,1947-48,14,22,10,Pembroke Lumber Kings,23,2,0,UOVHL
