age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
21,,0.0,0,2,-6,NHL,9,0,1982-83,0,5,0,,0,8,,CGY,2
22,,3.1,0,0,-3,NHL,11,0,1983-84,0,32,1,,1,0,,CGY,1
23,,8.3,1,0,-2,NHL,4,0,1984-85,0,12,1,,0,4,,CGY,1
24,,2.4,1,6,8,NHL,0,0,1985-86,0,42,1,,0,23,,CGY,7
25,,0.0,0,1,-2,NHL,3,0,1986-87,0,5,0,,0,8,,CGY,1
27,SC,11.1,3,6,11,NHL,0,0,1988-89,1,27,3,,0,30,,CGY,9
28,,0.0,0,3,2,NHL,6,0,1989-90,0,5,0,,0,10,,CGY,3
29,,0.0,0,1,1,NHL,7,0,1990-91,0,8,0,,0,4,,CGY,1
31,,0.0,0,6,7,NHL,21,0,1992-93,0,43,0,,0,36,,TOR,6
32,,2.9,1,1,-4,NHL,18,0,1993-94,0,35,1,,0,12,,TOR,2
33,,6.7,1,2,0,NHL,7,0,1994-95,0,15,1,,0,8,,TOR,3
34,,0.0,0,2,3,NHL,6,0,1995-96,0,10,0,,0,8,,TOR,2
36,SC,9.5,2,2,3,NHL,0,0,1997-98,2,21,2,,0,18,,DET,4
37,,0.0,0,0,-1,NHL,1,0,1998-99,0,1,0,5:25,0,0,5,DET,0
