assists,team,goals,year,games_played,points,pim,age,plus_minus,league
8,Oklahoma City Barons,8,2013-14,43,16,23,22,-7,AHL
20,Oklahoma City Barons,12,2014-15,63,32,38,23,1,AHL
0,Team Canada,0,2014-15,4,0,2,23,-2,Spengler Cup
