league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,1,0,20,0,0,0,,NJD,[],0,0,0,-1,0,0,1988-89,,0,0,0,0
NHL,1,0,22,0,0,0,,NJD,[],0,0,0,-1,0,0,1990-91,,0,0,0,0
NHL,80,2,23,131,63,10,,NJD,"[{'link': '/awards/voting-1992.html#calder', 'name': 'Calder-5'}]",16.0,19,42,8,21,0,1991-92,,2,69,1,31
NHL,55,3,24,87,23,4,,TOT,[],10.3,9,14,-9,9,0,1992-93,,0,26,0,10
NHL,30,2,24,48,10,2,,NJD,[],10.4,5,5,-4,5,0,1992-93,,0,16,0,3
NHL,25,1,24,39,13,2,,EDM,[],10.3,4,9,-5,4,0,1992-93,,0,10,0,7
NHL,47,1,25,65,22,2,,TOT,[],12.3,4,14,-3,8,0,1993-94,,4,24,0,12
NHL,35,1,25,49,11,0,,CHI,[],10.2,4,6,-2,5,0,1993-94,,1,16,0,6
NHL,12,0,25,16,11,2,,LAK,[],18.8,0,8,-1,3,0,1993-94,,3,8,0,6
NHL,33,1,26,34,11,0,,LAK,[],8.8,3,8,-5,3,0,1994-95,,0,12,0,8
NHL,74,4,27,132,43,3,,LAK,[],12.1,14,27,6,16,2,1995-96,,0,38,0,24
NHL,65,1,28,95,30,4,,MDA,[],9.5,9,21,-7,9,0,1996-97,,0,44,0,17
NHL,27,1,29,30,11,4,,MDA,[],13.3,1,7,-5,4,0,1997-98,,3,12,0,3
