game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,0.0,-3,6,0,19,,6,1,1994-95,1,0,0,0,QUE,,0,,NHL
0,12.5,8,40,1,20,,0,12,1995-96,17,0,5,4,COL,SC,25,,NHL
1,7.7,-6,39,1,21,,17,6,1996-97,9,0,3,2,COL,,24,,NHL
0,14.3,-1,14,1,22,,7,0,1997-98,2,0,2,1,COL,,4,,NHL
0,18.2,2,44,3,23,18:51,19,4,1998-99,12,0,8,5,COL,,20,358,NHL
1,9.8,7,41,1,24,18:47,17,11,1999-00,15,0,4,3,COL,,21,319,NHL
2,15.0,0,20,0,25,20:09,13,3,2000-01,6,0,3,3,LAK,,4,262,NHL
0,11.1,0,9,0,26,18:51,4,3,2001-02,4,0,1,1,LAK,,2,75,NHL
