pim,team,assists,plus_minus,points,league,games_played,year,age,goals
8,Lethbridge Hurricanes,3,0,5,WHL,4,1995-96,18,2
31,Lethbridge Hurricanes,9,0,18,WHL,19,1996-97,19,9
4,Lethbridge Hurricanes,3,0,4,M-Cup,5,1996-97,19,1
0,Saint John Flames,0,0,0,AHL,8,1997-98,20,0
2,Saint John Flames,1,0,4,AHL,7,1998-99,21,3
4,Philadelphia Phantoms,0,0,1,AHL,5,1999-00,22,1
0,Cincinnati Mighty Ducks,0,0,2,AHL,3,2001-02,24,2
2,Hershey Bears,2,-4,3,AHL,5,2002-03,25,1
18,Valerengen IF Oslo,4,0,7,Norway,10,2004-05,27,3
6,Hamburg Freezers,2,0,2,Germany,9,2008-09,31,0
