even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
1,1,MNS,3,17,20,0,,NHL,0,43,,1979-80,15,7.0,,2,4,-1
0,12,MNS,3,16,21,0,,NHL,0,48,,1980-81,0,6.3,,3,15,-3
1,2,MNS,1,14,22,0,,NHL,0,17,,1981-82,4,5.9,,0,3,-4
1,8,MNS,3,7,23,0,,NHL,0,42,,1982-83,9,7.1,,2,11,-7
2,3,MNS,5,14,25,0,,NHL,0,28,,1984-85,9,17.9,,3,8,-8
0,1,MNS,0,2,26,0,,NHL,0,15,,1985-86,5,0.0,,0,1,-5
