assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Sault Ste. Marie Greyhounds,1,1975-76,12,1,16,16,0,OMJHL
11,Sault Ste. Marie Greyhounds,0,1976-77,9,11,27,17,0,OMJHL
8,Sault Ste. Marie Greyhounds,4,1977-78,13,12,24,18,0,OMJHL
