league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,58,3,24,103,30,0,,HAR,[],17.5,12,12,4,18,1,1989-90,,5,52,0,12
NHL,72,2,25,113,30,2,,HAR,[],11.5,10,17,1,13,0,1990-91,,3,95,1,14
NHL,67,1,26,127,30,1,,WSH,[],10.2,12,17,-1,13,0,1991-92,,1,107,0,16
NHL,77,0,27,133,23,0,,WSH,[],8.3,9,12,-13,11,2,1992-93,,0,60,0,12
NHL,66,3,28,146,30,1,,WSH,[],8.2,11,18,-4,12,1,1993-94,,0,60,1,16
NHL,35,1,29,90,22,2,,MDA,[],12.2,10,11,1,11,0,1994-95,,1,10,0,9
NHL,76,0,30,181,48,4,,TOT,[],8.3,11,33,-1,15,1,1995-96,,3,82,3,26
NHL,60,0,30,153,37,4,,MDA,[],5.9,6,28,-9,9,1,1995-96,,2,70,3,21
NHL,16,0,30,28,11,0,,WSH,[],21.4,5,5,8,6,0,1995-96,,1,12,0,5
NHL,47,1,31,121,16,4,,WSH,[],4.1,4,11,-10,5,0,1996-97,,1,37,0,7
NHL,45,1,32,71,14,3,,WSH,[],2.8,2,12,-3,2,0,1997-98,,0,30,0,9
