assists,team,goals,year,games_played,points,pim,age,plus_minus,league
1,Toronto Marlboros,2,1930-31,8,3,8,16,0,OHA-Jr.
3,Toronto Marlboros,5,1931-32,10,8,10,17,0,OHA-Jr.
3,Toronto Marlboros,3,1932-33,10,6,45,18,0,OHA-Jr.
1,St. Michael\'s Majors,2,1933-34,5,3,12,19,0,OHA-Jr.
0,Toronto CCM,0,1933-34,2,0,6,19,0,TMHL
4,Syracuse Stars,4,1934-35,40,8,38,20,0,IHL
19,Syracuse Stars,4,1935-36,40,23,86,21,0,IHL
3,Syracuse Stars,0,1936-37,9,3,12,22,0,IAHL
10,Kansas City Pla-Mors,0,1946-47,26,10,30,32,0,USHL
2,Kansas City Pla-Mors,0,1947-48,14,2,6,33,0,USHL
