average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,23,1,0,NHL,21,11,39,-14,94,9,0,1,2,1971-72,PHI,9,14,[],9.6,,49
,28,3,1,NHL,22,14,51,-11,132,13,0,0,0,1972-73,PHI,14,14,[],10.6,,73
,17,2,2,NHL,23,7,34,15,54,7,0,1,0,1973-74,PHI,9,8,[],16.7,,39
,37,2,0,NHL,24,12,42,21,140,20,1,1,3,1974-75,PHI,21,16,[],15.0,,68
,54,3,1,NHL,25,24,49,-27,166,18,4,1,6,1975-76,TOT,23,31,[],13.9,,77
,27,0,0,NHL,25,12,20,-30,95,8,2,0,5,1975-76,WSH,10,17,[],10.5,,46
,27,3,1,NHL,25,12,29,3,71,10,2,1,1,1975-76,ATF,13,14,[],18.3,,31
,43,1,5,NHL,26,22,27,-4,114,10,2,2,2,1976-77,ATF,17,26,[],14.9,,67
,50,4,3,NHL,27,24,34,18,105,16,1,0,6,1977-78,ATF,20,30,[],19.0,,70
,35,1,0,NHL,28,20,14,-5,86,12,0,1,2,1978-79,ATF,12,23,"[{'link': '/awards/voting-1979.html#selke', 'name': 'Selke-15'}]",14.0,,65
,21,2,2,NHL,29,12,32,3,51,5,0,2,0,1979-80,ATF,7,14,[],13.7,,64
,32,2,2,NHL,30,15,33,-16,94,9,1,4,1,1980-81,CGY,12,20,"[{'link': '/awards/voting-1981.html#selke', 'name': 'Selke-20'}]",12.8,,78
,16,0,0,NHL,31,11,28,-2,56,4,0,1,0,1981-82,CGY,4,12,[],7.1,,69
