assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Hamilton Patricias,3,1932-33,6,3,6,21,0,Al-Cup
1,Hamilton Tigers,0,1933-34,4,1,2,22,0,OHA-Sr.
0,Hamilton Tigers,2,1933-34,8,2,16,22,0,Al-Cup
1,Hamilton Tigers,2,1934-35,6,3,6,23,0,OHA-Sr.
0,Syracuse Stars,0,1935-36,3,0,0,24,0,IHL
0,Syracuse Stars,2,1936-37,9,2,2,25,0,IAHL
3,Syracuse Stars,0,1937-38,8,3,4,26,0,IAHL
2,St. Louis Flyers,0,1939-40,5,2,2,28,0,AHA
0,Pittsburgh Hornets,0,1940-41,6,0,8,29,0,AHL
2,Pittsburgh Hornets,0,1942-43,2,2,4,31,0,AHL
