pim,team,assists,plus_minus,points,league,games_played,year,age,goals
12,Notre Dame Hounds,27,0,47,SJHL,58,2002-03,17,20
12,Notre Dame Hounds,44,0,64,SJHL,55,2003-04,18,20
6,St. Cloud State Huskies,8,0,17,WCHA,38,2004-05,19,9
22,St. Cloud State Huskies,20,0,40,WCHA,42,2005-06,20,20
16,St. Cloud State Huskies,23,0,45,WCHA,40,2006-07,21,22
39,Hershey Bears,35,22,51,AHL,58,2007-08,22,16
6,South Carolina Stingrays,6,1,14,ECHL,11,2007-08,22,8
47,Hershey Bears,24,16,45,AHL,80,2008-09,23,21
57,Hershey Bears,34,22,71,AHL,79,2009-10,24,37
24,Hershey Bears,29,20,57,AHL,50,2010-11,25,28
20,2 Teams,6,-2,11,AHL,29,2011-12,26,5
10,Syracuse Crunch,5,-1,8,AHL,19,2011-12,26,3
10,Chicago Wolves,1,-1,3,AHL,10,2011-12,26,2
49,Chicago Wolves,13,-1,32,AHL,54,2012-13,27,19
