average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
6:38,10,2,0,0,1,NHL,22,2,0,39,1,9,0.0,0,1,0,0,0,3,2007-08,DAL,0,7,2,1,0.0,53,8,[]
12:43,217,22,3,1,14,NHL,23,8,3,148,-9,124,42.9,11,4,0,0,2,19,2008-09,TOT,12,87,10,11,9.7,1031,81,[]
8:14,25,5,0,0,2,NHL,23,3,0,26,-1,12,0,1,0,0,0,1,2,2008-09,DAL,1,13,4,1,8.3,124,15,[]
13:45,192,17,3,1,12,NHL,23,5,3,122,-8,112,42.9,10,4,0,0,1,17,2008-09,STL,11,74,6,10,9.8,907,66,[]
13:05,199,15,1,1,31,NHL,24,7,18,168,-5,120,35.3,6,33,0,1,0,31,2009-10,STL,7,82,8,16,5.8,1033,79,[]
12:48,210,14,0,1,15,NHL,25,7,19,154,-18,113,29.7,6,45,0,0,0,16,2010-11,STL,7,93,7,12,6.2,1024,80,[]
8:18,83,3,0,0,2,NHL,26,2,3,71,-2,50,25.0,1,9,0,0,0,3,2011-12,STL,1,22,2,2,2.0,332,40,[]
11:05,84,8,0,0,15,NHL,27,7,4,112,4,50,20.0,1,16,0,0,0,11,2012-13,TBL,1,44,7,7,2.0,488,44,[]
10:10,105,10,1,0,15,NHL,28,6,3,79,-2,60,37.5,3,5,0,1,0,15,2013-14,TBL,3,57,7,5,5.0,559,55,[]
8:06,83,6,0,0,12,NHL,29,3,1,79,-6,43,100.0,3,0,0,0,0,7,2014-15,ARI,3,68,3,5,7.0,469,58,[]
