pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Syracuse Stars,30,0,41,EmJHL,50,2004-05,15,13
22,U.S. National Team Development Program,3,0,5,U-17,18,2005-06,16,2
33,U.S. National Team Development Program,9,0,14,NAHL,37,2005-06,16,5
110,Lincoln Stars,47,5,60,USHL,53,2006-07,17,13
0,U.S. National Team Development Program,3,0,4,NAHL,4,2006-07,17,1
34,Boston University Terriers,13,1,16,H-East,39,2007-08,18,3
65,Boston University Terriers,24,24,32,H-East,43,2008-09,19,8
82,Boston University Terriers,16,4,30,H-East,36,2009-10,20,14
9,Lake Erie Monsters,1,-1,1,AHL,3,2009-10,20,0
58,2 Teams,11,5,13,AHL,60,2010-11,21,2
12,Lake Erie Monsters,0,0,1,AHL,14,2010-11,21,1
46,Providence Bruins,11,5,12,AHL,46,2010-11,21,1
39,Providence Bruins,11,-4,15,AHL,58,2011-12,22,4
48,Providence Bruins,14,-3,14,AHL,43,2012-13,23,0
0,South Carolina Stingrays,3,-2,3,ECHL,2,2012-13,23,0
