year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1934-35,15,0,0,0,0,QJHL,2,Montreal Jr. Royals,0
1936-37,17,0,2,1,0,MCHL,5,Montreal Royals,1
1937-38,18,0,2,0,0,MCHL,1,Montreal Royals,0
1939-40,20,2,12,0,0,MCHL,8,Montreal Royals,2
1939-40,20,0,0,4,0,Al-Cup,5,Montreal Royals,4
1940-41,21,6,16,5,0,MCHL,8,Montreal Royals,11
1940-41,21,4,22,2,0,Al-Cup,9,Montreal Royals,6
1942-43,23,4,4,2,0,QSHL,7,Montreal Royals,6
1945-46,26,4,10,2,0,AHL,6,Pittsburgh Hornets,6
1946-47,27,0,0,0,0,AHL,4,Buffalo Bisons,0
