pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Kelowna Rockets,0,0,0,WHL,8,2005-06,16,0
2,Kelowna Rockets,2,-2,3,WHL,7,2007-08,18,1
51,Kelowna Rockets,17,18,27,WHL,22,2008-09,19,10
4,Kelowna Rockets,2,0,4,M-Cup,4,2008-09,19,2
20,Houston Aeros,6,-2,6,AHL,22,2010-11,21,0
6,Houston Aeros,1,-1,2,AHL,4,2011-12,22,1
18,HC Geneve-Servette,2,0,2,Swiss,7,2012-13,23,0
