age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
19,,0.0,0,4,2,NHL,13,0,2013-14,0,19,0,235,0,0,40,PIT,4
21,SC,0.0,0,7,5,NHL,18,0,2015-16,0,17,0,319,0,4,40,PIT,7
22,SC,5.7,2,6,8,NHL,0,0,2016-17,1,35,2,515,0,12,76,PIT,8
