age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
22,,0.0,0,0,0,NHL,1,0,1997-98,0,1,0,,0,0,,BOS,0
23,,7.1,0,1,-2,NHL,8,0,1998-99,1,14,1,109,1,8,,BOS,2
26,,0.0,0,0,-2,NHL,4,0,2001-02,0,2,0,48,0,12,,PHX,0
