giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,7,0,20,0,0,6,1,0,0,,COL,0,0,[],16.7,1,0,3,1,0,0,1995-96,0,,0,6,0,0
0,NHL,49,0,21,0,0,83,20,0,1,,TOT,0,0,[],9.6,8,12,-5,8,0,0,1996-97,0,,0,72,0,11
0,NHL,9,0,21,0,0,7,3,0,0,,COL,0,0,[],14.3,1,2,1,1,0,0,1996-97,0,,0,23,0,2
0,NHL,40,0,21,0,0,76,17,0,1,,BOS,0,0,[],9.2,7,10,-6,7,0,0,1996-97,0,,0,49,0,9
0,NHL,28,0,22,0,0,26,6,0,2,,BOS,0,0,[],3.8,1,5,3,1,0,0,1997-98,0,,0,7,0,3
0,NHL,22,0,23,0,0,32,6,0,0,221,BOS,0,0,[],9.4,3,3,0,3,0,0,1998-99,0,10:04,0,17,0,3
0,NHL,40,0,24,0,0,67,4,0,0,406,BOS,0,0,[],1.5,1,3,-6,1,0,0,1999-00,0,10:09,0,18,0,3
0,NHL,70,3,25,0,0,123,31,0,4,800,PHX,0,0,[],14.6,16,13,3,18,0,0,2000-01,0,11:26,2,92,0,9
0,NHL,47,0,26,0,0,100,19,0,2,604,PHX,0,0,[],7.0,6,12,4,7,0,0,2001-02,0,12:51,1,46,0,10
0,NHL,31,3,27,0,0,92,14,0,0,378,PHX,0,0,[],6.5,6,8,1,6,0,0,2002-03,0,12:11,0,26,0,8
0,NHL,54,0,28,0,0,76,10,0,0,560,TOT,0,0,[],7.9,4,4,-3,6,0,0,2003-04,0,10:22,2,47,0,4
0,NHL,35,0,28,0,0,41,4,0,0,344,PHX,0,0,[],2.4,1,3,-3,1,0,0,2003-04,0,9:51,0,16,0,3
0,NHL,19,0,28,0,0,35,6,0,0,216,PIT,0,0,[],14.3,3,1,0,5,0,0,2003-04,0,11:21,2,31,0,1
5,NHL,27,0,33,3,64,34,8,47,0,249,DAL,14,0.0,[],5.9,2,6,5,2,0,0,2008-09,4,9:14,0,21,0,6
