year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1988-89,18,10,20,6,0,WHL,11,Swift Current Broncos,16
1988-89,18,2,0,2,0,M-Cup,5,Swift Current Broncos,4
1989-90,19,3,28,13,0,WHL,17,Kamloops Blazers,16
1989-90,19,1,6,0,0,M-Cup,2,Kamloops Blazers,1
1990-91,20,0,0,0,0,AHL,2,Cape Breton Oilers,0
1991-92,21,7,4,2,0,ECHL,5,Winston-Salem Thunderbirds,9
1993-94,23,1,0,0,0,IHL,4,Milwaukee Admirals,1
1994-95,24,1,4,2,0,IHL,7,Milwaukee Admirals,3
1995-96,25,0,0,0,0,ECHL,4,Raleigh IceCaps,0
1996-97,26,0,0,1,0,IHL,2,Orlando Solar Bears,1
1997-98,27,0,2,3,0,ECHL,4,New Orleans Brass,3
