year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1949-50,17,8,8,2,0,TBJHL,12,Fort William Hurricanes,10
1950-51,18,2,14,7,0,TBJHL,21,Fort William Hurricanes,9
1951-52,19,30,46,36,0,TBJHL,30,Fort William Hurricanes,66
1952-53,20,42,14,34,0,IHL,56,Milwaukee Clarks,76
1953-54,21,26,16,33,0,WHL,70,Edmonton Flyers,59
1954-55,22,16,21,29,0,WHL,52,Edmonton Flyers,45
1955-56,23,22,63,29,0,WHL,70,Edmonton Flyers,51
1956-57,24,31,54,25,0,WHL,69,Edmonton Flyers,56
1957-58,25,1,0,3,0,WHL,2,Edmonton Flyers,4
1958-59,26,0,0,0,0,AHL,4,Hershey Bears,0
1958-59,26,18,19,29,0,WHL,51,Edmonton Flyers,47
1959-60,27,20,28,34,0,WHL,70,Edmonton Flyers,54
1960-61,28,22,21,21,0,WHL,60,Edmonton Flyers,43
1961-62,29,23,20,27,0,WHL,63,Edmonton Flyers,50
