year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2008-09,17,10,41,19,15,OHL,63,Windsor Spitfires,29
2009-10,18,2,33,1,2,WJ18-A,7,United States,3
2009-10,18,20,22,34,16,OHL,52,2 Teams,54
2009-10,18,11,14,23,11,OHL,42,Windsor Spitfires,34
2009-10,18,9,8,11,5,OHL,10,Peterborough Petes,20
2010-11,19,34,54,34,-38,OHL,68,Peterborough Petes,68
2010-11,19,0,0,0,0,AHL,5,Milwaukee Admirals,0
2011-12,20,3,0,6,6,WJC-A,6,United States,9
2011-12,20,25,47,43,2,OHL,61,2 Teams,68
2011-12,20,14,33,19,-1,OHL,32,Peterborough Petes,33
2011-12,20,11,14,24,3,OHL,29,London Knights,35
2012-13,21,20,22,17,4,AHL,72,Milwaukee Admirals,37
2013-14,22,22,24,24,4,AHL,76,Milwaukee Admirals,46
2014-15,23,26,34,18,-2,AHL,76,Milwaukee Admirals,44
2016-17,25,1,9,0,1,AHL,3,Milwaukee Admirals,1
