pim,team,assists,plus_minus,points,league,games_played,year,age,goals
12,U.S. National Team Development Program,10,0,11,U-18,17,1997-98,16,1
8,U.S. National Team Development Program,1,0,2,USHL,5,1997-98,16,1
35,U.S. National Team Development Program,10,0,15,NAHL,39,1997-98,16,5
4,U.S. National Team Development Program,0,0,1,U-18,6,1998-99,17,1
4,United States,0,0,1,WJ18-A,6,1998-99,17,1
34,U.S. National Team Development Program,9,0,18,USHL,52,1998-99,17,9
42,University of Wisconsin,11,0,17,WCHA,41,1999-00,18,6
16,University of Wisconsin,5,0,6,WCHA,38,2000-01,19,1
55,University of Wisconsin,8,0,10,WCHA,38,2001-02,20,2
34,University of Wisconsin,4,0,9,WCHA,39,2002-03,21,5
49,Atlantic City Boardwalk Bullies,26,21,37,ECHL,55,2003-04,22,11
8,2 Teams,1,0,1,AHL,14,2003-04,22,0
2,Worcester IceCats,0,1,0,AHL,2,2003-04,22,0
6,Hershey Bears,1,-1,1,AHL,12,2003-04,22,0
12,Worcester IceCats,4,7,4,AHL,20,2004-05,23,0
47,Atlantic City Boardwalk Bullies,16,2,26,ECHL,46,2004-05,23,10
74,Iowa Stars,11,14,17,AHL,64,2005-06,24,6
4,Idaho Steelheads,1,-5,2,ECHL,3,2005-06,24,1
81,Chicago Wolves,18,16,29,AHL,75,2006-07,25,11
123,Chicago Wolves,23,13,37,AHL,76,2007-08,26,14
67,Hartford Wolf Pack,20,0,24,AHL,66,2008-09,27,4
97,Lake Erie Monsters,14,-6,25,AHL,71,2009-10,28,11
64,Hershey Bears,26,22,30,AHL,60,2010-11,29,4
56,Rockford IceHogs,16,2,22,AHL,75,2011-12,30,6
30,Vityaz Chekhov,10,0,15,KHL,52,2012-13,31,5
