giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,2,0,19,0,0,1,1,0,0,18,SJS,0,0,[],100.0,1,0,1,1,0,0,2003-04,0,9:05,0,4,0,0
0,NHL,81,2,21,0,0,159,35,0,7,1277,SJS,0,0,[],10.7,13,18,1,17,0,0,2005-06,0,15:46,4,45,0,11
0,NHL,78,9,22,0,0,191,66,0,15,1307,SJS,0,0,[],13.6,15,40,17,26,0,0,2006-07,0,16:46,11,36,1,24
34,NHL,79,8,23,4,367,233,55,70,11,1428,SJS,37,60.0,"[{'link': '/awards/voting-2008.html#selke', 'name': 'Selke-53'}]",10.3,18,31,19,24,6,1,2007-08,31,18:05,5,47,0,20
21,NHL,77,6,24,16,273,179,57,92,13,1421,SJS,32,46.7,[],12.8,17,34,11,23,14,0,2008-09,33,18:27,6,52,2,19
15,NHL,66,3,25,4,267,163,34,77,4,1205,OTT,36,50.0,[],13.5,12,12,-12,22,4,2,2009-10,30,18:15,8,18,0,8
22,NHL,66,0,26,9,270,167,33,49,3,1192,OTT,40,30.8,[],10.8,13,15,-12,18,4,4,2010-11,41,18:04,1,49,0,12
18,NHL,77,3,27,5,383,212,60,36,5,1506,OTT,39,16.7,"[{'link': '/awards/voting-2012.html#AS', 'name': 'AS-19'}]",16.5,24,25,4,35,1,1,2011-12,46,19:33,10,32,1,19
6,NHL,23,0,28,2,116,58,14,6,2,418,OTT,9,50.0,[],6.9,4,10,8,4,2,0,2012-13,13,18:11,0,17,1,7
14,NHL,82,1,29,8,298,169,39,86,4,1442,OTT,32,42.9,[],10.1,13,22,-25,17,6,0,2013-14,31,17:35,4,41,0,18
12,NHL,66,1,30,12,235,130,34,64,5,1080,OTT,23,47.8,[],10.0,7,21,3,13,11,1,2014-15,40,16:22,5,33,0,16
14,NHL,45,0,31,5,119,64,16,42,3,725,TOT,25,37.5,[],10.9,4,9,0,7,3,0,2015-16,27,16:07,3,18,0,6
11,NHL,32,0,31,3,95,56,10,23,0,538,OTT,17,40.0,[],10.7,3,4,1,6,2,0,2015-16,21,16:48,3,12,0,4
3,NHL,13,0,31,2,24,8,6,19,3,187,TOR,8,33.3,[],12.5,1,5,-1,1,1,0,2015-16,6,14:25,0,6,0,2
1,NHL,5,0,32,1,10,6,2,7,0,71,TOR,3,0.0,[],16.7,1,1,-2,1,0,0,2016-17,9,14:16,0,2,0,1
