league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,2,0,18,1,0,0,,VAN,[],0.0,0,0,-4,0,0,1982-83,,0,0,0,0
NHL,44,0,19,78,15,4,,VAN,[],7.7,1,9,-6,6,0,1983-84,,5,53,0,5
NHL,69,1,20,96,31,12,,VAN,[],5.2,3,26,-26,5,1,1984-85,,1,127,0,14
NHL,32,0,21,43,7,3,,VAN,[],2.3,0,6,-6,1,0,1985-86,,1,27,0,3
NHL,69,1,22,116,25,5,,VAN,[],10.3,8,13,-5,12,0,1986-87,,4,131,1,7
NHL,74,3,23,109,36,11,,TOT,[],8.3,7,27,-1,9,0,1987-88,,2,258,0,16
NHL,10,0,23,13,3,2,,VAN,[],0.0,0,3,-4,0,0,1987-88,,0,35,0,1
NHL,64,3,23,96,33,9,,NYR,[],9.4,7,24,3,9,0,1987-88,,2,223,0,15
NHL,69,1,24,132,33,7,,NYR,[],6.1,3,25,-15,8,0,1988-89,,5,154,1,17
NHL,63,0,25,137,36,13,,QUE,[],8.8,7,24,-38,12,0,1989-90,,5,215,0,11
NHL,73,2,26,134,39,15,,TOT,[],9.7,6,26,-34,13,1,1990-91,,6,179,0,11
NHL,19,0,26,39,11,5,,QUE,[],10.3,1,7,-15,4,0,1990-91,,3,47,0,2
NHL,54,2,26,95,28,10,,TOR,[],9.5,5,19,-19,9,1,1990-91,,3,132,0,9
NHL,70,1,27,129,27,6,,TOT,[],3.1,0,23,-15,4,0,1991-92,,4,164,0,17
NHL,34,1,27,61,14,5,,TOR,[],1.6,0,13,-17,1,0,1991-92,,1,85,0,8
NHL,36,0,27,68,13,1,,CGY,[],4.4,0,10,2,3,0,1991-92,,3,79,0,9
NHL,35,0,28,58,12,1,,CGY,[],5.2,1,9,-5,3,0,1992-93,,2,54,0,8
NHL,63,0,29,103,23,5,,CGY,[],1.9,2,21,5,2,0,1993-94,,0,110,1,15
NHL,40,0,30,70,17,2,,LAK,[],7.1,3,12,4,5,0,1994-95,,2,84,0,10
NHL,54,1,31,68,12,5,,TOT,[],5.9,4,8,-11,4,0,1995-96,,0,135,0,3
NHL,9,0,31,12,1,0,,LAK,[],0.0,0,1,-1,0,0,1995-96,,0,27,0,1
NHL,45,1,31,56,11,5,,TBL,[],7.1,4,7,-10,4,0,1995-96,,0,108,0,2
NHL,38,0,32,43,9,2,,TOT,[],4.7,2,7,-11,2,0,1996-97,,0,71,0,5
NHL,18,0,32,30,6,2,,EDM,[],6.7,2,4,-13,2,0,1996-97,,0,20,0,2
NHL,20,0,32,13,3,0,,PHI,[],0.0,0,3,2,0,0,1996-97,,0,51,0,3
NHL,32,0,33,34,6,1,,PHX,[],11.8,3,2,-4,4,0,1997-98,,1,77,0,1
