bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,won,assists,ties,wins,games_played,minutes
0,1,0,2.12,0,0,NHL,0,23,0,0,0,0,0,0,0,0,1933-34,DET,0,,0,0,4,0,0
0,0,0,3.00,0,0,NHL,0,24,0,0,0,0,0,0,6,0,1934-35,MTL,1,,0,1,0,2,120
0,0,0,2.22,0,0,NHL,0,26,0,0,0,0,0,0,0,0,1936-37,MTL,0,,0,0,2,5,352
0,0,0,3.44,0,0,NHL,0,27,0,0,0,0,0,0,11,0,1937-38,MTL,2,,0,0,1,3,192
