power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,12,7,0,WHA,1974-75,18,4,QBN,,3,2,0,0,0,,,0,0
0,5,9,0,WHA,1975-76,19,4,QBN,,5,0,-3,0,0,,,0,0
0,17,27,2,WHA,1976-77,20,14,QBN,,13,10,11,0,0,,,0,0
0,10,16,0,WHA,1977-78,21,9,QBN,,7,15,0,0,0,,,0,0
0,4,4,0,WHA,1978-79,22,2,QBN,,2,2,-4,0,0,,,0,0
0,3,0,0,NHL,1980-81,24,0,QUE,,0,10,-5,0,6,,,0.0,0
1,16,12,1,NHL,1981-82,25,7,QUE,,5,10,-11,0,48,,,14.6,6
0,4,0,0,NHL,1982-83,26,0,QUE,,0,0,-4,0,8,,,0.0,0
0,2,0,0,NHL,1983-84,27,0,BUF,,0,0,-2,0,0,,,0,0
