pim,team,assists,plus_minus,points,league,games_played,year,age,goals
14,Quebec Remparts,13,0,21,QMJHL,15,1972-73,16,8
2,Quebec Remparts,1,0,1,M-Cup,3,1972-73,16,0
28,Quebec Remparts,24,0,50,QMJHL,16,1973-74,17,26
4,Quebec Remparts,4,0,8,M-Cup,4,1973-74,17,4
