year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1976-77,19,11,24,6,0,WCHA,40,University of Minnesota,17
1977-78,20,17,10,25,0,WCHA,38,University of Minnesota,42
1978-79,21,17,34,32,0,WCHA,43,University of Minnesota,49
1978-79,21,1,6,3,0,WEC-A,8,United States,4
1979-80,22,34,38,36,0,Nat-Tm,63,United States,70
1979-80,22,5,2,3,0,Olympics,7,United States,8
1980-81,23,9,10,13,0,AHL,18,Rochester Americans,22
1981-82,24,0,2,0,0,Can-Cup,6,United States,0
1981-82,24,15,21,23,0,AHL,34,2 Teams,38
1981-82,24,11,21,18,0,AHL,27,Binghamton Whalers,29
1981-82,24,4,0,5,0,AHL,7,Springfield Indians,9
1983-84,26,4,10,10,0,CHL,10,Tulsa Oilers,14
