year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1939-40,16,0,4,2,0,TIHL,4,Toronto Red Indians,2
1940-41,17,3,4,0,0,OHA-Jr.,5,Toronto Young Rangers,3
1940-41,17,0,4,2,0,TIHL,4,Toronto Red Indians,2
1941-42,18,8,8,2,0,OHA-Jr.,6,Toronto Young Rangers,10
1942-43,19,3,6,4,0,TIHL,3,Toronto Tip Tops,7
1942-43,19,3,2,3,0,OHA-Sr.,7,Toronto Navy,6
1944-45,21,4,0,1,0,NSNDL,3,Cornwallis Navy,5
1948-49,25,0,0,2,0,PCHL,3,Seattle/Vancouver,2
1949-50,26,7,2,6,0,PCHL,12,Vancouver Canucks,13
1951-52,28,2,6,5,0,OHA-Sr.,7,Brantford Redmen,7
1952-53,29,2,4,3,0,OHA-Sr.,5,Brantford Redmen,5
