year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1939-40,16,12,16,7,0,TIHL,19,Toronto Red Indians,19
1940-41,17,7,10,5,0,OHA-Jr.,12,Toronto Young Rangers,12
1940-41,17,14,16,7,0,TIHL,19,Toronto Red Indians,21
1941-42,18,23,36,11,0,OHA-Jr.,16,Toronto Young Rangers,34
1941-42,18,9,8,5,0,TNDHL,7,Toronto RCAF,14
1941-42,18,15,14,10,0,TIHL,18,Toronto Red Indians,25
1942-43,19,5,4,0,0,TIHL,2,Toronto Tip Tops,5
1942-43,19,6,11,6,0,OHA-Sr.,6,Toronto Navy,12
1943-44,20,3,0,4,0,Nfld-Sr.,2,St. John\'s Navy,7
1944-45,21,7,2,6,0,NSNDL,13,Cornwallis Navy,13
1946-47,23,1,2,3,0,AHL,13,Hershey Bears,4
1947-48,24,16,30,21,0,USHL,66,Dallas Texans,37
1948-49,25,43,38,26,0,PCHL,63,Seattle/Vancouver,69
1949-50,26,34,20,42,0,PCHL,69,Vancouver Canucks,76
1950-51,27,36,33,21,0,PCHL,70,Vancouver Canucks,57
1951-52,28,5,9,3,0,PCHL,17,Vancouver Canucks,8
1951-52,28,0,0,1,0,QMHL,3,Ottawa Senators,1
1951-52,28,25,16,25,0,OHA-Sr.,31,Brantford Redmen,50
1952-53,29,36,44,27,0,OHA-Sr.,46,Brantford Redmen,63
1953-54,30,6,2,3,0,WEC-A,7,Canada,9
