year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1985-86,18,5,6,14,0,SJHL,15,Estevan Bruins,19
1989-90,22,0,2,3,0,ECHL,4,Virginia Lancers,3
1990-91,23,0,0,0,0,AHL,1,Springfield Indians,0
1993-94,26,11,10,3,0,AHL,13,Cornwall Aces,14
1994-95,27,4,20,10,0,Germany,15,Krefelder EV,14
1995-96,28,4,8,7,0,Germany,6,Krefelder EV Pinguine,11
1996-97,29,0,6,1,0,Germany,3,Krefeld Pinguine,1
1996-97,29,0,0,0,0,Swiss-2,1,SC Herisau,0
1997-98,30,6,22,15,0,Swiss,17,EV Zug,21
1998-99,31,1,4,2,0,Swiss,5,SC Rapperswil-Jona,3
2000-01,33,3,42,5,0,Swiss,13,HC Lugano,8
2002-03,35,2,14,1,0,Swiss-2,5,HC Ajoie,3
2004-05,37,6,12,1,0,AsianHL,8,Nippon Paper Cranes,7
