year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1980-81,15,62,127,62,0,QAAA,47,Montreal-Concordia,124
1981-82,16,30,22,66,0,QMJHL,64,Laval Voisins,96
1982-83,17,84,78,100,0,QMJHL,66,Laval Voisins,184
1982-83,17,5,12,5,0,WJC-A,7,Canada,10
1983-84,18,133,97,149,0,QMJHL,70,Laval Voisins,282
1984-85,19,4,2,6,0,WEC-A,9,Canada,10
1986-87,21,0,0,3,0,RV-87,2,NHL All-Stars,3
1987-88,22,11,8,7,0,Can-Cup,9,Canada,18
2001-02,36,2,0,4,4,Olympics,5,Canada,6
2004-05,39,1,2,4,4,W-Cup,6,Canada,5
