won,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
SC,0,NHL,2,LAK,56,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,2013-14,7,0.00,0,7
,2,NHL,0,SJS,0,26,0,94,0,0,24,3.63,0,0,14,0,.625,0,15,.923,2015-16,0,2.16,0,0
,0,NHL,6,SJS,377,27,4,82,0,11,6,2.37,0,1,2,0,1.000,0,6,.935,2016-17,168,1.75,0,157
