assists,team,goals,year,games_played,points,pim,age,plus_minus,league
31,Wayzata High Trojans,34,1996-97,48,65,0,17,0,High-MN
23,Avon Old Farms,26,1997-98,26,49,20,18,0,High-CT
5,University of Wisconsin,10,1998-99,37,15,18,19,0,WCHA
11,University of Wisconsin,5,1999-00,35,16,8,20,0,WCHA
11,University of Wisconsin,9,2000-01,40,20,24,21,0,WCHA
15,University of Wisconsin,18,2001-02,39,33,16,22,0,WCHA
11,Wilkes-Barre Scranton Pens,12,2002-03,69,23,28,23,-2,AHL
1,Wilkes-Barre Penguins,2,2003-04,55,3,6,24,-3,AHL
14,Wilkes-Barre Penguins,16,2004-05,80,30,19,25,3,AHL
30,Wilkes-Barre Penguins,21,2005-06,65,51,34,26,11,AHL
29,Grand Rapids Griffins,15,2006-07,75,44,36,27,1,AHL
8,Lake Erie Monsters,8,2007-08,37,16,18,28,4,AHL
3,Jokerit Helsinki,0,2007-08,11,3,4,28,0,Finland
27,Straubing Tigers,16,2008-09,48,43,48,29,0,Germany
20,ERC Ingolstadt,20,2009-10,51,40,26,30,0,Germany
15,ERC Ingolstadt,15,2010-11,51,30,36,31,0,Germany
