age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
20,SC,0.0,0,0,-1,NHL,3,0,1984-85,0,3,0,,0,2,,EDM,0
21,,15.8,3,2,1,NHL,8,0,1985-86,0,19,3,,0,7,,EDM,5
22,SC,17.9,6,2,1,NHL,21,0,1986-87,1,39,7,,1,22,,EDM,9
23,SC,23.8,5,17,2,NHL,19,0,1987-88,1,42,10,,5,72,,EDM,27
24,,5.9,1,3,-1,NHL,7,0,1988-89,0,17,1,,0,12,,EDM,4
25,SC,24.1,9,11,12,NHL,0,0,1989-90,0,54,13,,2,26,,EDM,24
26,,15.8,9,8,3,NHL,18,0,1990-91,3,76,12,,3,24,,EDM,20
27,,13.5,4,3,-1,NHL,16,0,1991-92,1,37,5,,1,8,,EDM,8
29,SC,7.1,4,4,1,NHL,23,0,1993-94,1,56,4,,0,34,,NYR,8
30,,10.5,1,2,-1,NHL,7,0,1994-95,1,19,2,,1,20,,STL,4
31,,23.1,1,2,-3,NHL,6,0,1995-96,0,13,3,,2,2,,VAN,5
32,,20.0,5,3,2,NHL,15,1,1996-97,3,45,9,,3,26,,NYR,12
33,,13.0,2,3,-2,NHL,21,0,1997-98,0,23,3,,1,20,,WSH,6
