average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,4,0,0,NHL,24,3,55,8,16,1,0,0,0,1980-81,PHI,1,3,[],6.3,,17
,0,0,0,NHL,25,0,23,-5,7,0,0,0,0,1981-82,PHI,0,0,[],0.0,,10
,0,0,0,NHL,26,0,2,-2,0,0,0,0,0,1982-83,TOR,0,0,[],0,,1
,0,0,0,NHL,27,0,25,-2,8,0,0,0,0,1983-84,HAR,0,0,[],0.0,,12
