pim,team,assists,plus_minus,points,league,games_played,year,age,goals
12,Oshawa Generals,4,0,5,OHL,7,1983-84,16,1
2,Oshawa Generals,2,0,3,OHL,5,1984-85,17,1
8,Oshawa Generals,5,0,5,OHL,6,1985-86,18,0
14,Oshawa Generals,19,0,36,OHL,23,1986-87,19,17
0,Oshawa Generals,1,0,4,M-Cup,4,1986-87,19,3
2,Muskegon Lumberjacks,3,0,4,IHL,6,1987-88,20,1
8,Muskegon Lumberjacks,7,0,12,IHL,12,1988-89,21,5
0,Flint Spirits,2,0,3,IHL,4,1989-90,22,1
18,Capital District Islanders,3,0,6,AHL,7,1991-92,24,3
0,Chatham Wheels,3,0,9,ColHL,5,1992-93,25,6
0,Muskegon Fury,3,0,9,ColHL,5,1992-93,25,6
24,Saginaw Wheels,13,0,15,ColHL,10,1994-95,27,2
8,Saginaw Wheels,2,0,3,ColHL,5,1995-96,28,1
0,Mobile Mysticks,0,0,1,ECHL,3,1996-97,29,1
0,Mobile Mysticks,0,0,2,ECHL,3,1997-98,30,2
24,Mobile Mysticks,1,0,1,ECHL,2,1998-99,31,0
