shotsPercentage,faceoff_loses,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,giveaways,total_shots,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,takeaways,faceoff_percentage,age,game_winning_goals,league,shorthanded_goals,blocks,average_ice_time,hits,games_played,faceoff_wins,points,awards,power_play_goals
1.0,0,2015-16,14,17,1491,0,53,237,104,7,1,-21,24,VAN,1,30,0,22,0,NHL,0,100,19:52,42,75,0,25,"[{'link': '/awards/voting-2016.html#byng', 'name': 'Byng-70'}]",0
3.8,0,2016-17,31,5,1455,0,50,268,130,9,3,-22,14,VAN,5,31,0,23,1,NHL,0,106,20:30,46,71,0,19,[],2
