average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,14,0,0,NHL,20,8,16,1,97,3,3,0,0,1967-68,STL,6,8,[],6.2,,50
,34,4,0,NHL,21,19,31,20,151,10,1,0,4,1968-69,STL,11,23,[],7.3,,68
,37,2,0,NHL,22,14,59,7,166,11,5,0,7,1969-70,STL,16,21,[],9.6,,65
,53,4,0,NHL,23,21,47,-22,205,12,7,0,13,1970-71,TOT,19,34,[],9.3,,74
,39,4,0,NHL,23,13,34,-7,143,9,6,0,11,1970-71,STL,15,24,[],10.5,,47
,14,0,0,NHL,23,8,13,-15,62,3,1,0,2,1970-71,DET,4,10,[],6.5,,27
,53,1,0,NHL,24,24,33,-21,189,8,10,0,11,1971-72,DET,18,35,[],9.5,,72
,48,2,1,NHL,25,23,28,6,175,14,3,0,7,1972-73,DET,18,30,[],10.3,,78
,28,1,2,NHL,26,18,38,2,101,6,1,0,1,1973-74,TOT,9,19,[],8.9,,60
,5,0,0,NHL,26,4,6,-6,22,0,0,0,1,1973-74,DET,0,5,[],0.0,,14
,23,1,2,NHL,26,14,32,8,79,6,1,0,0,1973-74,TOR,9,14,[],11.4,,46
,36,4,1,NHL,27,18,34,8,106,13,0,0,4,1974-75,TOT,14,22,[],13.2,,67
,2,0,0,NHL,27,1,0,1,3,1,0,0,0,1974-75,TOR,1,1,[],33.3,,5
,34,4,1,NHL,27,17,34,7,103,12,0,0,4,1974-75,ATF,13,21,[],12.6,,62
,27,0,1,NHL,28,17,30,7,117,4,1,2,2,1975-76,ATF,6,21,[],5.1,,69
,27,0,1,NHL,29,12,26,10,116,8,0,6,0,1976-77,ATF,9,18,[],7.8,,78
,2,0,0,NHL,30,2,2,1,11,0,0,0,0,1977-78,ATF,0,2,[],0.0,,11
