bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,0,0,4.67,0,0,QJHL,0,17,0,0,0,0,0,0,14,0,1950-51,Montreal Nationale,2,0,0,1,3,180
0,0,0,3.64,0,0,QJHL,0,18,0,0,0,0,0,0,33,0,1951-52,Montreal Nationale,5,0,0,4,9,544
0,1,0,2.11,0,0,IHL,0,19,0,0,0,0,0,0,19,0,1952-53,Cincinnati Mohawks,1,0,0,8,9,540
0,0,0,2.50,0,0,QHL,0,20,0,0,0,0,0,0,5,0,1953-54,Montreal Royals,1,0,0,1,2,120
0,0,0,5.60,0,0,WHL,0,20,0,0,0,0,0,0,28,0,1953-54,Victoria Cougars,4,0,0,1,5,300
0,1,0,2.75,0,0,QHL,0,21,0,0,0,0,0,0,11,0,1954-55,Quebec Aces,2,0,0,2,4,240
0,3,0,3.07,0,0,AHL,0,24,0,0,0,0,0,0,40,0,1957-58,Springfield Indians,7,0,0,6,13,783
0,0,0,3.22,0,0,QHL,0,25,0,0,0,0,0,0,26,0,1958-59,Trois-Rivieres Lions,5,0,0,3,8,484
0,0,0,2.13,0,0,EPHL,0,26,0,0,0,0,0,0,15,0,1959-60,Trois-Rivieres Lions,4,0,0,3,7,422
0,0,0,2.50,0,0,WHL,0,27,0,0,0,0,0,0,24,0,1960-61,Vancouver Canucks,5,0,0,4,9,575
