league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,73,1,20,66,18,1,,VAN,[],15.2,9,8,-21,10,0,1985-86,,1,143,0,7
NHL,70,1,21,74,18,0,,VAN,[],10.8,8,10,-23,8,0,1986-87,,0,176,0,10
NHL,22,0,22,14,4,1,,VAN,[],7.1,1,3,-2,1,0,1987-88,,0,38,0,2
NHL,21,0,23,22,6,0,,STL,[],13.6,2,3,1,3,1,1988-89,,0,11,0,3
NHL,78,1,24,98,25,0,,STL,[],19.4,17,6,1,19,2,1989-90,,0,75,0,6
NHL,79,5,25,123,40,0,,STL,"[{'link': '/awards/voting-1991.html#selke', 'name': 'Selke-12'}]",15.4,17,21,19,19,2,1990-91,,0,168,4,17
NHL,75,1,26,85,20,0,,STL,[],8.2,7,13,-11,7,0,1991-92,,0,77,1,12
NHL,58,0,27,59,13,0,,STL,[],8.5,5,8,-18,5,0,1992-93,,0,101,0,8
NHL,80,3,28,122,37,6,,FLA,[],12.3,12,22,-4,15,0,1993-94,,3,64,0,16
NHL,45,3,29,70,20,5,,FLA,[],14.3,8,10,-3,10,0,1994-95,,2,25,0,5
NHL,63,1,30,83,24,5,,FLA,[],12.0,10,14,-2,10,0,1995-96,,0,36,0,9
NHL,77,2,31,96,29,3,,FLA,[],15.6,13,14,2,15,0,1996-97,,2,51,0,11
NHL,57,1,32,51,8,0,,TOT,[],7.8,4,4,-1,4,0,1997-98,,0,53,0,4
NHL,7,0,32,4,0,0,,FLA,[],0.0,0,0,-1,0,0,1997-98,,0,2,0,0
NHL,50,1,32,47,8,0,,SJS,[],8.5,4,4,0,4,0,1997-98,,0,51,0,4
NHL,61,0,33,58,15,1,563,SJS,[],10.3,4,9,-5,6,0,1998-99,9:14,2,24,0,8
NHL,32,0,34,25,5,0,294,SJS,[],4.0,1,4,1,1,0,1999-00,9:11,0,18,0,4
NHL,79,5,35,108,35,4,1259,CGY,[],16.7,13,17,-2,18,0,2000-01,15:57,5,47,0,13
NHL,62,1,36,74,13,0,928,CGY,[],9.5,4,6,-20,7,1,2001-02,14:58,2,51,0,6
NHL,34,0,37,40,19,4,486,CGY,[],12.5,4,14,4,5,0,2002-03,14:18,1,22,0,10
NHL,18,0,38,9,2,0,166,CGY,[],11.1,1,1,-6,1,0,2003-04,9:13,0,11,0,1
